acct_id,hq_id,company,userDomain,city,region,countryCode,revenue_mil_usd,total_employees,naic3,naic6,isISP,usageType,datesCount,domainsCount,hitsSum,pageViewsSum,uniqueViewsSum,clicks,clickDates,hits_iabCat_IAB_1,hits_iabCat_IAB_2,hits_iabCat_IAB_3,hits_iabCat_IAB_4,hits_iabCat_IAB_5,hits_iabCat_IAB_6,hits_iabCat_IAB_7,hits_iabCat_IAB_8,hits_iabCat_IAB_9,hits_iabCat_IAB_10,hits_iabCat_IAB_11,hits_iabCat_IAB_12,hits_iabCat_IAB_13,hits_iabCat_IAB_14,hits_iabCat_IAB_15,hits_iabCat_IAB_16,hits_iabCat_IAB_17,hits_iabCat_IAB_18,hits_iabCat_IAB_19,hits_iabCat_IAB_20,hits_iabCat_IAB_21,hits_iabCat_IAB_22,hits_iabCat_IAB_23,hits_iabCat_IAB_24,hits_iabCat_IAB_25,hits_iabCat_IAB_26
1-10LXIDW,1-10LXIDW,REDACTED,REDACTED,Helsinki,Uusimaa,FI,4791.988,10772,333,333924,0,COM,31,489,6973,19754,9976,0,0,328,226,58,27,178,7,13,3,232,29,2,1115,100,9,394,0,72,51,1854,3,12,2139,6,1,0,114
1-10LXIG5,1-10LXIG5,REDACTED,REDACTED,Helsinki,Uusimaa,FI,34.60653,500,921,921190,0,COM,25,44,145,298,232,0,0,7,14,0,0,8,0,0,0,7,1,0,38,7,0,10,0,2,4,40,0,0,7,0,0,0,0
1-10LXINE,1-18NA-269,REDACTED,REDACTED,Hollola,Paijat-Hame,FI,156.6952,4500,541,541330,0,COM,16,266,3715,11673,6564,0,0,114,342,12,5,75,10,7,0,225,6,0,421,25,65,316,0,77,26,1306,8,0,607,0,1,0,67
1-10LY7GI,1-127LHR3,REDACTED,REDACTED,Den Haag,Zuid-Holland,NL,39.79623,274,423,423430,0,COM,1,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10LYGRC,1-10LYGRC,REDACTED,REDACTED,Hameenlinna,Kanta-Hame,FI,3.854869,250,611,611110,0,COM,12,14,57,146,70,0,0,2,3,0,0,1,0,0,0,11,0,0,1,0,0,1,0,0,0,29,0,0,9,0,0,0,0
1-10LYGSV,1-10LYGSV,REDACTED,REDACTED,Lahti,Etela-Pohjanmaa,FI,73.4224,356,335,335110,0,COM,16,23,129,351,132,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,69,0,0,53,0,0,0,0
1-10LYH1E,1-10LYH1E,REDACTED,REDACTED,Helsinki,Uusimaa,FI,195.749,608,423,423120,0,COM,21,65,821,2220,1551,0,0,4,77,0,0,21,0,1,1,29,0,0,191,0,1,16,0,13,7,86,22,1,344,0,0,0,7
1-10LYH25,1-10LYH25,REDACTED,REDACTED,Lahti,Etela-Pohjanmaa,FI,56.90456,450,446,446130,0,COM,5,9,13,19,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0
1-10LZMM1,1-10LZMM1,REDACTED,REDACTED,Helsinki,Uusimaa,FI,667.6016,3035,483,483112,0,COM,13,12,24,62,34,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,9,0,0,4,0,1,0,0
1-10LZMRA,1-10LZMRA,REDACTED,REDACTED,Turku,Varsinais-Suomi,FI,778.2151,1687,,,0,COM,25,30,141,392,275,0,0,7,12,0,0,2,0,0,0,4,0,0,36,0,0,0,0,6,4,34,0,1,29,0,1,0,5
1-10LZMRA,1-10LZMRA,REDACTED,REDACTED,Vantaa,Kanta-Hame,FI,778.2151,1687,,,0,COM,19,26,119,265,194,0,0,9,20,1,0,6,2,0,0,2,0,0,43,3,0,5,0,1,5,8,0,0,13,0,0,0,1
1-10LZMZU,4-1N4D-2848,REDACTED,REDACTED,Espoo,Uusimaa,FI,213.4055,395,551,551112,0,COM,9,30,117,303,197,0,0,1,7,0,0,9,1,0,0,1,0,0,49,1,0,7,0,2,2,26,0,0,9,0,0,0,2
1-10LZN1U,1-10LZN1U,REDACTED,REDACTED,Kotka,Keski-Pohjanmaa,FI,131.864,1000,921,921190,0,COM,5,6,10,12,10,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1-10LZN1U,1-10LZN1U,REDACTED,REDACTED,Kotka,Keski-Pohjanmaa,FI,131.864,1000,921,921190,0,COM,14,7,18,43,33,0,0,2,6,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0
1-10LZN1U,1-10LZN1U,REDACTED,REDACTED,Kotka,Keski-Pohjanmaa,FI,131.864,1000,921,921190,0,COM,11,48,399,1058,757,0,0,14,11,2,0,8,0,0,0,29,0,0,121,1,0,3,0,0,6,43,16,0,139,0,4,0,2
1-10LZN7G,1-10LZN7G,REDACTED,REDACTED,Helsinki,Uusimaa,FI,101.4987,670,523,523999,0,COM,21,31,112,199,125,0,0,2,22,0,0,5,0,0,0,8,1,0,11,1,0,31,0,3,0,22,0,0,6,0,0,0,0
1-10LZN84,1-10LZN84,REDACTED,REDACTED,Helsinki,Uusimaa,FI,0.018873,1,522,522000,0,,11,18,68,609,72,0,0,0,3,0,0,1,0,0,0,3,0,0,3,0,0,6,0,3,0,36,0,0,13,0,0,0,0
1-10LZN84,1-10LZN84,REDACTED,REDACTED,Helsinki,Uusimaa,FI,0.018873,1,522,522000,0,COM,27,52,327,819,486,0,0,4,4,0,0,4,0,0,0,28,0,0,35,0,0,44,0,21,1,154,0,0,30,0,0,0,2
1-10LZNCW,4-1N4D-42805,REDACTED,REDACTED,Helsinki,Uusimaa,FI,1564.573,250,333,333999,0,COM,15,19,81,239,123,0,0,1,1,0,0,0,0,0,0,2,0,0,6,1,0,10,0,3,0,21,0,0,36,0,0,0,0
1-10LZO1J,1-10LZO1J,REDACTED,REDACTED,Vantaa,Kanta-Hame,FI,35.12078,1000,921,921190,0,COM,31,180,1671,4735,3058,0,0,62,129,8,1,85,25,2,3,92,5,0,542,10,9,84,0,31,25,311,0,1,231,3,0,0,12
1-10LZO1J,1-10LZO1J,REDACTED,REDACTED,Helsinki,Uusimaa,FI,35.12078,1000,921,921190,0,COM,10,27,93,363,225,0,0,2,2,0,0,6,1,0,0,18,0,0,10,0,4,4,0,6,0,18,0,0,22,0,0,0,0
1-10LZOGB,1-10LZOGB,REDACTED,REDACTED,Kuhmo,Kainuu,FI,108.3874,139,321,321113,0,COM,28,15,188,407,310,0,0,0,20,0,0,2,0,0,0,0,0,0,112,0,0,29,0,0,2,0,1,0,22,0,0,0,0
1-10M1LLA,1-10M1LLA,REDACTED,REDACTED,Bournemouth,England,GB,16.60064,12,519,519120,0,GOV,18,87,631,4475,1301,0,0,5,29,2,9,7,0,5,0,14,3,0,274,8,0,0,0,7,0,134,0,4,130,0,0,0,0
1-10M1LLA,1-10M1LLA,REDACTED,REDACTED,Rugby,England,GB,16.60064,12,519,519120,0,GOV,8,7,32,92,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,12,0,0,0,0
1-10M2O63,1-10M2O63,REDACTED,REDACTED,Milan,Lombardia,IT,39.5249,532,622,622110,0,COM,15,54,216,1188,333,0,0,2,15,0,1,6,0,1,0,14,0,0,36,11,0,40,0,14,1,63,0,1,11,0,0,0,0
1-10M7O7Y,1-10M7O7Y,REDACTED,REDACTED,Sault Ste. Marie,Ontario,CA,3.401182,15,488,488119,0,COM,16,15,35,67,39,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,1,0,5,0,3,0,0,14,0,0,0,0
1-10MCF1P,1-10MCF1P,REDACTED,REDACTED,Milan,Lombardia,IT,244.2218,2500,622,622000,0,COM,27,75,456,2219,664,0,0,8,79,0,4,6,0,1,0,10,0,0,64,16,0,22,0,20,0,115,0,3,108,0,0,0,0
1-10MM92O,1-10MM92O,REDACTED,REDACTED,Vancouver,British Columbia,CA,11.30393,104,484,484110,0,COM,12,16,28,475,52,0,0,2,2,0,0,1,0,0,0,3,2,0,3,0,0,6,0,6,0,3,0,0,0,0,0,0,0
1-10MM95K,1-10MM95K,REDACTED,REDACTED,Toronto,Ontario,CA,8.302885,25,488,488510,0,COM,1,1,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1-10MMPH8,1-10MMPH8,REDACTED,REDACTED,Kitchener,Ontario,CA,11.70407,40,488,488510,0,COM,4,3,5,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1-10MMRYO,1-10MMRYO,REDACTED,REDACTED,Calgary,Alberta,CA,0.190066,2,551,551112,0,COM,3,3,5,13,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1-10MNN28,1-10MNN28,REDACTED,REDACTED,Saskatoon,Saskatchewan,CA,13.08824,34,488,488119,0,COM,18,23,110,752,174,0,0,4,3,0,0,0,0,0,0,0,1,0,13,29,0,6,0,0,1,30,0,0,23,0,0,0,0
1-10MRBHJ,1-10MRBHJ,REDACTED,REDACTED,Fort McMurray,Alberta,CA,2.600904,68,485,485410,0,COM,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1-10MRSYG,1-10MRSYG,REDACTED,REDACTED,Winkler,Manitoba,CA,13.20459,122,484,484220,0,COM,3,4,5,5,5,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10MSKUQ,1-10MSKUQ,REDACTED,REDACTED,Enschede,Overijssel,NL,9.0762,77,327,327215,0,COM,16,10,57,147,65,0,0,0,3,0,0,0,0,0,0,8,0,0,9,0,0,31,0,0,0,6,0,0,0,0,0,0,0
1-10MSRDI,1-10MSRDI,REDACTED,REDACTED,Fulshear,Texas,US,21.9333,75,332,332312,0,COM,6,9,24,106,32,0,0,0,4,1,0,0,0,0,0,0,1,0,5,2,0,0,0,8,0,0,0,0,3,0,0,0,0
1-10MSSTW,1-JK5F69,REDACTED,REDACTED,Chicopee,Massachusetts,US,2736.949,8400,515,515120,0,COM,4,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1-10MT6LT,1-10MT6LT,REDACTED,REDACTED,Madison,Alabama,US,15.8973,50,334,334419,0,COM,19,39,93,193,109,0,0,7,5,1,0,3,0,11,0,5,0,0,7,4,1,6,0,0,6,33,1,1,0,0,1,0,1
1-10MTT7G,1-10MTT7G,REDACTED,REDACTED,Kenton,Ohio,US,10.3516,50,333,333999,0,,5,7,20,84,49,0,0,1,6,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,6,0,0,0,0
1-10MTT7G,1-10MTT7G,REDACTED,REDACTED,Columbus,Ohio,US,10.3516,50,333,333999,0,,13,21,66,93,87,0,0,1,9,0,0,1,0,0,0,1,1,0,26,5,0,0,0,7,2,8,0,0,5,0,0,0,0
1-10MUF4V,1-10MUF4V,REDACTED,REDACTED,Carlsbad,California,US,24.0837,155,311,311612,0,,7,9,19,28,22,0,0,2,0,0,0,1,0,1,0,2,0,0,4,3,0,2,0,2,0,2,0,0,0,0,0,0,0
1-10MUGB5,1-10MUGB5,REDACTED,REDACTED,North Port,Florida,US,9.9822,80,238,238130,0,COM,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10MUXMZ,1-10MUXMZ,REDACTED,REDACTED,Leeuwarden,Fryslan,NL,18.34939,95,,,0,COM,2,2,6,18,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1-10MWVQ5,1-10MWVQ5,REDACTED,REDACTED,Colton,California,US,76.3839,80,400,400000,0,COM,9,11,25,28,26,0,0,4,0,0,0,0,0,1,0,3,0,0,12,0,0,0,0,1,0,4,0,0,0,0,0,0,0
1-10MX7G6,1-7RNL8G,REDACTED,REDACTED,Woodland,California,US,392.7547,1600,334,334419,0,COM,20,45,96,174,116,0,0,8,10,2,0,3,0,5,0,11,2,0,9,12,0,4,0,2,5,18,2,0,1,0,1,0,1
1-10MXD00,1-10MXD00,REDACTED,REDACTED,London,England,GB,3.638934,70,611,611110,0,COM,14,17,87,266,153,0,0,0,1,0,0,13,0,0,0,0,0,0,37,0,0,0,0,2,0,18,0,0,16,0,0,0,0
1-10MXPH2,1-10MXPH2,REDACTED,REDACTED,Venice,California,US,14.3203,55,423,423810,0,,15,83,252,1156,965,0,0,11,10,0,13,3,0,11,0,17,7,0,51,40,1,9,0,4,6,61,0,6,0,0,2,0,0
1-10MZ1IJ,1-10MZ1IJ,REDACTED,REDACTED,Colleyville,Texas,US,9.0689,85,522,522310,0,COM,2,2,5,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1-10MZ7YW,1-10MZ7YW,REDACTED,REDACTED,San Jose,California,US,14.9983,100,621,621111,0,COM,23,46,169,318,244,0,0,4,11,14,0,1,0,4,0,13,2,0,34,16,0,0,0,12,1,22,0,7,28,0,0,0,0
1-10MZAJU,1-10MZAJU,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,84.0285,1500,,,0,COM,14,42,302,913,409,0,0,4,0,0,0,12,0,0,0,20,0,0,26,0,0,2,0,12,0,46,0,0,180,0,0,0,0
1-10MZAR9,1-10MZAR9,REDACTED,REDACTED,Kristianstad,Skane lan,SE,27.35055,50,322,322230,0,COM,14,42,139,564,213,0,0,2,5,0,0,5,0,1,0,0,0,0,50,2,0,1,0,12,0,42,0,1,18,0,0,0,0
1-10MZBUD,1-10MZBUD,REDACTED,REDACTED,Boras,Vastra Gotalands lan,SE,560.19,10000,,,0,COM,18,61,178,330,205,0,0,26,0,3,3,3,0,0,0,14,4,0,58,4,0,0,0,9,4,32,1,0,0,0,14,0,3
1-10MZBUD,1-10MZBUD,REDACTED,REDACTED,Boras,Vastra Gotalands lan,SE,560.19,10000,,,0,COM,28,403,2404,8156,3866,0,0,185,44,36,23,105,5,2,8,301,20,1,539,34,31,34,0,76,31,719,14,2,141,2,11,0,40
1-10MZFYU,1-10MZFYU,REDACTED,REDACTED,Leksand,Dalarnas lan,SE,73.79929,50,623,623990,0,COM,19,91,400,1261,585,0,0,57,6,6,4,6,0,1,0,85,1,0,56,7,1,7,0,18,8,111,0,0,10,6,1,0,9
1-10MZG46,1-10MZG46,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,10416.35,31640,522,522110,0,COM,27,205,2208,25535,3591,0,0,7,33,17,6,82,0,1,0,81,0,0,409,80,0,276,0,72,8,1009,0,15,112,0,0,0,0
1-10MZG46,1-10MZG46,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,10416.35,31640,522,522110,0,COM,11,95,626,6184,1000,0,0,6,12,0,6,26,0,6,0,7,0,0,185,28,0,55,0,16,0,249,0,0,30,0,0,0,0
1-10MZPQK,1-10MZPQK,REDACTED,REDACTED,Ridgeland,Mississippi,US,6.069,75,811,811121,0,COM,3,3,17,24,17,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,6,0,0,3,0,0,0,0
1-10N08OW,1-10N08OW,REDACTED,REDACTED,Henderson,North Carolina,US,7.9067,50,423,423310,0,,5,6,10,26,11,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0
1-10N12SH,1-10N12SH,REDACTED,REDACTED,Petoskey,Michigan,US,3.1959,67,611,611110,0,,29,100,506,1801,627,0,0,9,46,23,8,8,0,15,0,11,0,0,124,107,0,3,0,45,14,60,0,22,11,0,0,0,0
1-10N1BR5,1-29NSR7,REDACTED,REDACTED,Long Beach,New York,US,15.463,3000,531,531210,0,,9,10,15,19,16,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0
1-10N2PZL,1-PPPW3C,REDACTED,REDACTED,Elkhorn,Wisconsin,US,88.3483,217,336,336390,0,,3,3,6,10,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
1-10N3132,1-10N3132,REDACTED,REDACTED,Bonnyville,Alberta,CA,12.20424,60,213,213112,0,COM,4,6,24,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,19,0,0,0,0
1-10N3132,1-10N3132,REDACTED,REDACTED,Rocky Mountain House,Alberta,CA,12.20424,60,213,213112,0,COM,3,4,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1-10N34KU,1-10N34KU,REDACTED,REDACTED,Vancouver,British Columbia,CA,17.40605,100,484,484121,0,,5,6,8,10,10,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-10N3FC9,1-10N3FC9,REDACTED,REDACTED,Pickering,Ontario,CA,2.000695,13,488,488210,0,COM,2,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-10N3GNJ,1-10N3GNJ,REDACTED,REDACTED,Calgary,Alberta,CA,5.449238,11,213,213112,0,COM,5,5,6,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1-10N3KZD,1-10N3KZD,REDACTED,REDACTED,Santa Fe Springs,California,US,6,24,238,238390,0,,8,12,16,101,98,0,0,2,0,0,0,1,0,1,0,1,0,0,0,5,0,0,0,2,1,2,0,0,1,0,0,0,0
1-10N3U2C,1-10N3U2C,REDACTED,REDACTED,New York City,New York,US,6.069,25,332,332323,0,COM,5,6,12,49,38,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0
1-10N3WIK,1-10N3WIK,REDACTED,REDACTED,Colorado Springs,Colorado,US,8.749,75,562,562111,0,COM,16,22,108,329,161,0,0,5,0,0,0,0,0,0,0,3,20,0,37,25,0,0,0,0,1,8,1,0,6,0,2,0,0
1-10N3WPY,1-10N3WPY,REDACTED,REDACTED,Heidelberg,Mississippi,US,6,95,213,213112,0,COM,2,2,3,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1-10N42Q4,1-QK5P0,REDACTED,REDACTED,Burkeville,Virginia,US,1788,8700,238,238220,0,,1,1,1,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10N491D,1-10N491D,REDACTED,REDACTED,Akron,Ohio,US,4.2617,15,333,333318,0,COM,8,10,28,38,28,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,0,1,0,16,0,0,0,0,0,0,0
1-10N498B,1-QE2IE9,REDACTED,REDACTED,West Mifflin,Pennsylvania,US,7940.542,36000,445,445110,0,,12,11,23,27,24,0,0,3,8,0,0,0,0,0,0,2,0,0,5,0,1,0,0,1,0,0,0,0,3,0,0,0,0
1-10N4GGQ,1-DOM811,REDACTED,REDACTED,Lebanon,Pennsylvania,US,6385.032,8500,423,423610,0,COM,25,568,4184,10686,7021,0,0,297,248,98,3,101,12,23,3,146,48,1,993,292,9,36,0,205,130,995,31,35,434,0,7,0,37
1-10N52OP,1-10N52OP,REDACTED,REDACTED,Lloydminster,Alberta,CA,4.501564,25,213,213112,0,COM,4,5,6,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0
1-10N5DN6,1-10N5DN6,REDACTED,REDACTED,Davenport,Iowa,US,44.7375,75,621,621610,0,,2,2,10,10,10,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10N5KL9,1-I3ZOEZ,REDACTED,REDACTED,Plano,Texas,US,63525,264000,311,311919,0,COM,31,330,1917,4408,2303,1,1,80,89,46,75,165,2,4,2,142,13,10,339,121,14,78,1,81,45,482,8,9,91,0,12,0,8
1-10NA9I3,1-10NA9I3,REDACTED,REDACTED,Reading,England,GB,2.911243,56,611,611310,0,EDU,21,119,927,4082,1402,0,0,9,8,0,3,48,0,40,0,40,0,0,283,14,1,47,0,20,0,395,0,0,19,0,0,0,0
1-10NAKMT,1-10NAKMT,REDACTED,REDACTED,Anaheim,California,US,117.2488,630,562,562910,0,COM,18,31,70,150,86,0,0,4,11,2,0,0,0,1,0,1,0,0,13,1,0,1,0,2,3,26,0,0,2,0,2,0,1
1-10NASIE,1-10NASIE,REDACTED,REDACTED,London,England,GB,6.405056,145,611,611110,0,ORG,4,6,13,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,1,0,0,0,0
1-10NAZ2W,1-10NAZ2W,REDACTED,REDACTED,Sundsvall,Vasternorrlands lan,SE,95.357,1000,611,611310,0,COM,15,40,393,1158,644,0,0,30,4,1,5,5,0,0,0,8,0,0,32,3,0,38,0,2,5,126,0,1,133,0,0,0,0
1-10NAZJ3,1-15AYG0C,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,476.785,5000,611,611310,0,COM,17,61,303,1000,345,0,0,15,2,4,3,9,0,0,0,28,0,0,76,8,0,59,0,3,1,83,2,0,4,0,0,0,6
1-10NAZJ3,1-15AYG0C,REDACTED,REDACTED,Uppsala,Uppsala lan,SE,476.785,5000,611,611310,0,COM,31,310,3469,9247,4344,0,0,164,19,20,16,163,1,5,13,190,13,1,722,63,2,1113,0,23,22,786,2,1,82,3,0,0,45
1-10NAZPR,1-10NAZPR,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,0.111068,1,,,0,COM,20,224,1678,4117,2286,0,0,93,19,33,5,34,2,2,3,98,6,2,298,28,17,39,0,14,14,599,33,36,273,5,1,0,24
1-10NAZPR,1-10NAZPR,REDACTED,REDACTED,Visby,Gotlands lan,SE,0.111068,1,,,0,COM,16,23,53,79,62,0,0,4,0,5,0,0,0,0,0,2,0,1,27,0,0,1,0,1,1,10,0,1,0,0,0,0,0
1-10NB24C,1-Y1O-238,REDACTED,REDACTED,Worcester,England,GB,49.00774,300,561,561510,0,EDU,25,24,118,452,196,0,0,0,1,0,0,2,0,0,0,4,0,0,51,0,0,0,0,3,0,41,0,0,16,0,0,0,0
1-10NB2LE,1-TUU-31341,REDACTED,REDACTED,South Shields,England,GB,61.15321,1000,523,523920,0,GOV,16,22,312,2090,793,0,0,0,16,0,0,0,0,0,0,2,0,0,106,0,0,0,0,0,0,47,0,0,141,0,0,0,0
1-10NB8JC,1-10NB8JC,REDACTED,REDACTED,Redcar,England,GB,24.62943,100,611,611110,0,EDU,17,20,45,81,54,0,0,0,3,0,1,1,0,1,0,3,0,0,25,1,0,4,0,0,0,4,0,0,2,0,0,0,0
1-10NBM76,1-10NBM76,REDACTED,REDACTED,Exeter,England,GB,0.8317835,75,611,611310,0,EDU,26,549,9779,33628,14249,0,0,384,146,84,52,268,16,111,7,617,38,1,1266,92,39,502,0,60,28,4018,18,17,1751,0,2,0,262
1-10NBMHP,1-10NBMHP,REDACTED,REDACTED,Reading,England,GB,9.859356,210,611,611110,0,EDU,22,64,327,860,527,0,0,1,8,11,5,38,0,5,0,42,1,0,116,4,0,25,0,5,2,33,0,3,28,0,0,0,0
1-10NBVPS,1-10NBVPS,REDACTED,REDACTED,Edinburgh,Scotland,GB,17.36262,212,611,611110,0,EDU,27,38,183,515,300,0,0,3,3,0,0,16,0,2,0,9,0,0,66,5,0,1,0,2,0,30,0,3,41,0,2,0,0
1-10NCNJR,1-10NCNJR,REDACTED,REDACTED,Pitea,Norrbottens lan,SE,221.3979,200,611,611110,0,COM,14,32,95,669,146,0,0,1,2,0,1,2,0,0,0,10,0,0,9,0,0,7,0,2,0,26,0,0,35,0,0,0,0
1-10NCNKX,1-10NCNKX,REDACTED,REDACTED,Telford,England,GB,12.40235,180,611,611110,0,ORG,9,6,68,317,171,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,56,0,0,0,0
1-10NCPH9,4-1N5I-4907,REDACTED,REDACTED,Soedertaelje,Stockholms lan,SE,21.74051,200,722,722511,0,COM,1,1,7,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
1-10NCR5K,1-10NCR5K,REDACTED,REDACTED,Lulea,Norrbottens lan,SE,15,10,623,623000,0,COM,7,14,46,112,61,0,0,1,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,1,0,24,0,0,7,0,0,0,0
1-10NCSRO,1-10NCSRO,REDACTED,REDACTED,Skoevde,Vastra Gotalands lan,SE,7.379929,500,611,611310,0,COM,28,223,3119,8709,3506,0,0,85,2,12,2,75,0,13,1,280,12,0,215,38,0,815,0,4,10,1417,0,0,7,0,4,0,127
1-10NCV05,1-10NCV05,REDACTED,REDACTED,Vaestervik,Kalmar lan,SE,188.781,3000,623,623000,0,COM,14,24,149,348,187,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,8,0,16,0,82,0,0,35,0,0,0,0
1-10NCX5K,1-10NCX5K,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,15.42743,20,922,922130,0,COM,10,59,305,1130,500,0,0,2,5,7,3,4,1,0,1,25,0,0,106,3,0,0,0,2,4,138,1,0,2,0,0,0,1
1-10ND1EH,4-1AM1-3278,REDACTED,REDACTED,Stockholm,Stockholms lan,SE,27.68906,10,561,561499,0,COM,21,88,580,2077,761,0,0,18,0,5,3,20,0,1,1,50,0,0,180,20,1,78,0,1,5,172,0,0,16,0,0,0,9
1-10ND849,1-10ND849,REDACTED,REDACTED,Brussels,Brussels Hoofdstedelijk Gewest,BE,8.9,98,541,541512,0,COM,4,3,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1-10ND88H,1-10ND88H,REDACTED,REDACTED,Brussels,Brussels Hoofdstedelijk Gewest,BE,17.7067,100,813,813920,0,COM,5,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-10NDB3C,1-OBS-25040,REDACTED,REDACTED,Brussels,Brussels Hoofdstedelijk Gewest,BE,2.721538,72,551,551112,0,COM,19,50,251,1201,382,0,0,2,4,0,0,4,0,1,0,65,0,0,45,2,0,15,0,4,0,99,0,0,10,0,0,0,0
1-10NDBIA,1-10NDBIA,REDACTED,REDACTED,Brussels,Brussels Hoofdstedelijk Gewest,BE,43.63504,64,511,511199,0,COM,4,3,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0
1-10NDERL,1-10NDERL,REDACTED,REDACTED,Brussels,Brussels Hoofdstedelijk Gewest,BE,1.6436,637,424,424690,0,COM,12,13,42,99,86,0,0,0,15,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,10,0,0,0,0
1-10NDH6K,1-VGXRKH,REDACTED,REDACTED,Brussels,Brussels Hoofdstedelijk Gewest,BE,106.798,211,541,541611,0,COM,19,33,100,186,131,0,0,0,14,0,1,1,0,0,0,2,0,0,21,3,0,19,0,3,0,34,0,0,2,0,0,0,0
